@relation InstanceResultListener

@attribute Key_Dataset {CM1,KC1,KC2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.functions.Logistic,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,3932117032546553727,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 23\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
KC1,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.180423,0.185883,0.423655,70.749689,116.633486,132.009574,1398.179366,-1266.169791,0.625638,6.626442,-6.000805,16.290826,0.077208,2620.922462,0.91573,163,0.757576,25,0.242424,8,0.08427,15,0.867021,0.91573,0.89071,0.739785,0.9355,0.810427,0.652272,0.347728,0.189573,0.78582,0.810427,0.79609,0.739679,0.839536,0.588212,0.810427,0.008,0.003,0.01,0,6594,392089,46254,82.938389,51.658768,?,?,?,?
KC1,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,169,42,0,80.094787,19.905213,0,0.163015,0.196598,0.435907,74.827924,120.006497,132.009574,3222.587758,-3090.578183,0.625638,15.272928,-14.64729,10.094553,0.047841,1624.045415,0.904494,161,0.757576,25,0.242424,8,0.095506,17,0.865591,0.904494,0.884615,0.778941,0.931211,0.800948,0.654029,0.345971,0.199052,0.780262,0.800948,0.789408,0.779074,0.842494,0.580239,0.800948,0.008,0.002,0.01,0,6594,392089,46254,82.938389,51.895735,?,?,?,?
KC1,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.470704,0.132476,0.359291,50.986033,100.162422,129.564078,1168.331931,-1038.767853,0.614048,5.537118,-4.92307,48.230029,0.228578,7743.36592,0.927374,166,0.46875,15,0.53125,17,0.072626,13,0.917127,0.927374,0.922222,0.861645,0.971509,0.867299,0.408674,0.591326,0.132701,0.863977,0.867299,0.865527,0.861062,0.901532,0.735305,0.867299,0.008,0.002,0,0.01,6594,392089,46254,87.677725,50.947867,?,?,?,?
KC1,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.339897,0.158568,0.392124,61.027997,109.315621,129.564078,1745.758753,-1616.194675,0.614048,8.273738,-7.65969,31.521133,0.149389,5060.740617,0.916201,164,0.59375,19,0.40625,13,0.083799,15,0.896175,0.916201,0.906077,0.779242,0.944123,0.838863,0.516411,0.483589,0.161137,0.830675,0.838863,0.834382,0.779203,0.866366,0.669705,0.838863,0.008,0.002,0.01,0,6594,392089,46254,85.781991,51.421801,?,?,?,?
KC1,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,181,30,0,85.781991,14.218009,0,0.432897,0.14099,0.369884,54.262952,103.115704,129.564078,1042.838497,-913.27442,0.614048,4.942363,-4.328315,41.985578,0.198984,6740.814937,0.921788,165,0.5,16,0.5,16,0.078212,14,0.911602,0.921788,0.916667,0.858764,0.968671,0.85782,0.436032,0.563968,0.14218,0.854234,0.85782,0.855922,0.858724,0.906655,0.716398,0.85782,0.008,0.002,0.01,0.01,6594,392089,46254,87.677725,51.184834,?,?,?,?
KC1,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,166,44,0,79.047619,20.952381,0,0.145078,0.212225,0.456315,81.540817,126.96562,129.320115,2121.725927,-1992.405812,0.61581,10.103457,-9.487647,-1.132393,-0.005392,-181.864769,0.88764,158,0.75,24,0.25,8,0.11236,20,0.868132,0.88764,0.877778,0.782128,0.946775,0.790476,0.652836,0.347164,0.209524,0.779383,0.790476,0.784656,0.781994,0.852225,0.572222,0.790476,0.008,0.001,0.01,0,6594,392294,46049,79.52381,50.952381,?,?,?,?
KC1,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,180,31,0,85.308057,14.691943,0,0.31472,0.149181,0.379249,57.415285,105.726277,129.564078,1540.896401,-1411.332323,0.614048,7.302827,-6.688779,36.095175,0.171067,5795.106373,0.949721,170,0.6875,22,0.3125,10,0.050279,9,0.885417,0.949721,0.916442,0.817039,0.961068,0.853081,0.59086,0.40914,0.146919,0.830956,0.853081,0.83693,0.816933,0.881757,0.654299,0.853081,0.009,0.001,0,0,6594,392089,46254,87.203791,51.421801,?,?,?,?
KC1,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,175,36,0,82.938389,17.061611,0,0.319477,0.173927,0.410816,66.939314,114.526513,129.564078,1311.557523,-1181.993445,0.614048,6.215912,-5.601865,22.386328,0.106096,3594.14116,0.905028,162,0.59375,19,0.40625,13,0.094972,17,0.895028,0.905028,0.9,0.820356,0.963628,0.829384,0.518106,0.481894,0.170616,0.825008,0.829384,0.827106,0.82033,0.881846,0.659677,0.829384,0.008,0.002,0.01,0,6594,392089,46254,84.36019,52.132701,?,?,?,?
KC1,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.251271,0.173721,0.411394,66.860201,114.687792,129.564078,1286.05326,-1156.489183,0.614048,6.095039,-5.480991,21.766647,0.103159,3494.650854,0.916201,164,0.6875,22,0.3125,10,0.083799,15,0.88172,0.916201,0.89863,0.780901,0.952512,0.824645,0.595943,0.404057,0.175355,0.808663,0.824645,0.815559,0.780808,0.867663,0.624754,0.824645,0.008,0.001,0.01,0,6594,392089,46254,84.834123,51.421801,?,?,?,?
KC1,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,173,38,0,81.990521,18.009479,0,0.282056,0.177808,0.417071,67.67619,114.820809,132.009574,879.011179,-747.001605,0.625638,4.16593,-3.540292,21.416814,0.101501,3445.608555,0.904494,161,0.636364,21,0.363636,12,0.095506,17,0.884615,0.904494,0.894444,0.840143,0.95993,0.819905,0.551774,0.448226,0.180095,0.81098,0.819905,0.815096,0.839903,0.888686,0.640771,0.819905,0.008,0.002,0,0,6594,392089,46254,83.412322,51.184834,?,?,?,?
KC1,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.272617,0.17833,0.416365,67.874686,114.626635,132.009574,3208.796856,-3076.787281,0.625638,15.207568,-14.58193,20.899733,0.099051,3362.418834,0.91573,163,0.666667,22,0.333333,11,0.08427,15,0.881081,0.91573,0.898072,0.803115,0.933242,0.824645,0.575581,0.424419,0.175355,0.80945,0.824645,0.815933,0.803302,0.853492,0.635476,0.824645,0.008,0.002,0.01,0,6594,392089,46254,82.938389,51.184834,?,?,?,?
KC1,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,173,38,0,81.990521,18.009479,0,0.221402,0.177197,0.417119,67.443536,114.834155,132.009574,3609.876575,-3477.867001,0.625638,17.10842,-16.482782,23.370563,0.110761,3759.934289,0.921348,164,0.727273,24,0.272727,9,0.078652,14,0.87234,0.921348,0.896175,0.763619,0.942074,0.819905,0.62583,0.37417,0.180095,0.797107,0.819905,0.806286,0.763726,0.846692,0.608802,0.819905,0.009,0.001,0.01,0,6594,392089,46254,82.938389,50.7109,?,?,?,?
KC1,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,170,41,0,80.56872,19.43128,0,0.306422,0.192222,0.435054,73.162333,119.771703,132.009574,3662.400667,-3530.391093,0.625638,17.357349,-16.731711,12.839236,0.060849,2065.619209,0.870787,155,0.545455,18,0.454545,15,0.129213,23,0.895954,0.870787,0.883191,0.747191,0.924685,0.805687,0.480355,0.519645,0.194313,0.817564,0.805687,0.811145,0.747271,0.838962,0.652863,0.805687,0.008,0.002,0,0.01,6594,392089,46254,81.516588,50.7109,?,?,?,?
KC1,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,172,39,0,81.516588,18.483412,0,0.355246,0.18747,0.423006,71.353726,116.454912,132.009574,2381.165611,-2249.156036,0.625638,11.285145,-10.659507,15.804479,0.074903,2542.6774,0.870787,155,0.484848,16,0.515152,17,0.129213,23,0.906433,0.870787,0.888252,0.814862,0.9597,0.815166,0.429228,0.570772,0.184834,0.831138,0.815166,0.822174,0.814782,0.872982,0.677003,0.815166,0.008,0.002,0.01,0,6594,392089,46254,83.412322,52.132701,?,?,?,?
KC1,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.244269,0.189687,0.429306,72.197409,118.189184,132.009574,1103.17266,-971.163086,0.625638,5.228306,-4.602669,14.503982,0.068739,2333.449128,0.898876,160,0.666667,22,0.333333,11,0.101124,18,0.879121,0.898876,0.888889,0.772217,0.943154,0.810427,0.578217,0.421783,0.189573,0.800951,0.810427,0.805364,0.772177,0.857797,0.621864,0.810427,0.008,0.001,0.01,0,6594,392089,46254,82.938389,51.658768,?,?,?,?
KC1,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,178,32,0,84.761905,15.238095,0,0.360974,0.153392,0.385998,58.93591,107.400491,129.320115,1285.323217,-1156.003102,0.61581,6.120587,-5.504777,34.397335,0.163797,5524.287548,0.926966,165,0.59375,19,0.40625,13,0.073034,13,0.896739,0.926966,0.911602,0.76343,0.93991,0.847619,0.514403,0.485597,0.152381,0.836284,0.847619,0.841,0.763283,0.856675,0.679939,0.847619,0.009,0.001,0.01,0,6594,392294,46049,85.714286,51.190476,?,?,?,?
KC1,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,168,43,0,79.620853,20.379147,0,0.290007,0.205491,0.447886,79.087307,124.860949,129.564078,3054.555923,-2924.991845,0.614048,14.476568,-13.862521,2.163518,0.010254,347.354394,0.854749,153,0.53125,17,0.46875,15,0.145251,26,0.9,0.854749,0.876791,0.788233,0.948617,0.796209,0.47271,0.52729,0.203791,0.818992,0.796209,0.806143,0.788074,0.857798,0.643875,0.796209,0.008,0.002,0,0.01,6594,392089,46254,80.094787,51.184834,?,?,?,?
KC1,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,170,41,0,80.56872,19.43128,0,0.193079,0.199568,0.439407,76.807669,122.497089,129.564078,1466.178831,-1336.614753,0.614048,6.948715,-6.334667,5.522388,0.026172,886.623418,0.899441,161,0.71875,23,0.28125,9,0.100559,18,0.875,0.899441,0.887052,0.811714,0.962502,0.805687,0.624996,0.375004,0.194313,0.792852,0.805687,0.798792,0.811569,0.872289,0.596069,0.805687,0.008,0.001,0.01,0,6594,392089,46254,81.516588,51.421801,?,?,?,?
KC1,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.309665,0.175309,0.413902,67.471269,115.386923,129.564078,3434.121034,-3304.556957,0.614048,16.275455,-15.661407,20.769703,0.098435,3334.590743,0.899441,161,0.59375,19,0.40625,13,0.100559,18,0.894444,0.899441,0.896936,0.842877,0.967669,0.824645,0.518953,0.481047,0.175355,0.822393,0.824645,0.823497,0.843115,0.888425,0.654817,0.824645,0.008,0.002,0.02,0,6594,392089,46254,83.886256,51.184834,?,?,?,?
KC1,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,170,41,0,80.56872,19.43128,0,0.215186,0.194044,0.435792,73.855747,119.97476,132.009574,1377.857264,-1245.84769,0.625638,6.530129,-5.904491,11.925476,0.056519,1918.610436,0.898876,160,0.69697,23,0.30303,10,0.101124,18,0.874317,0.898876,0.886427,0.72523,0.929871,0.805687,0.60378,0.39622,0.194313,0.793432,0.805687,0.799069,0.725363,0.830417,0.607148,0.805687,0.008,0.002,0.01,0,6594,392089,46254,81.990521,50.947867,?,?,?,?
KC1,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,181,30,0,85.781991,14.218009,0,0.418092,0.144408,0.375608,54.963586,103.406119,132.009574,1210.282303,-1078.272729,0.625638,5.735935,-5.110297,42.562727,0.201719,6847.633757,0.932584,166,0.545455,18,0.454545,15,0.067416,12,0.902174,0.932584,0.917127,0.844399,0.966079,0.85782,0.47069,0.52931,0.14218,0.847963,0.85782,0.851889,0.844639,0.891685,0.708564,0.85782,0.009,0.001,0,0,6594,392089,46254,86.255924,50.7109,?,?,?,?
KC1,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.389343,0.161237,0.394277,61.368954,108.545726,132.009574,2216.758887,-2084.749313,0.625638,10.505966,-9.880328,32.022485,0.151765,5151.884375,0.904494,161,0.515152,17,0.484848,16,0.095506,17,0.904494,0.904494,0.904494,0.842697,0.959496,0.838863,0.44952,0.55048,0.161137,0.838863,0.838863,0.838863,0.84271,0.889,0.694671,0.838863,0.008,0.001,0.01,0,6594,392089,46254,85.308057,51.658768,?,?,?,?
KC1,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.330037,0.165071,0.40288,62.828206,110.914138,132.009574,1447.407736,-1315.398162,0.625638,6.859752,-6.234115,29.689143,0.140707,4776.488532,0.91573,163,0.606061,20,0.393939,13,0.08427,15,0.89071,0.91573,0.903047,0.803456,0.957244,0.834123,0.524453,0.475547,0.165877,0.824018,0.834123,0.828474,0.803163,0.873954,0.664638,0.834123,0.008,0.002,0.01,0,6594,392089,46254,84.36019,50.947867,?,?,?,?
KC1,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.208456,0.171456,0.408633,65.258528,112.497862,132.009574,1881.271693,-1749.262119,0.625638,8.91598,-8.290342,26.214829,0.124241,4217.529289,0.932584,166,0.757576,25,0.242424,8,0.067416,12,0.86911,0.932584,0.899729,0.746851,0.920086,0.824645,0.649636,0.350364,0.175355,0.795742,0.824645,0.806228,0.746917,0.837236,0.600808,0.824645,0.008,0.002,0.01,0,6594,392089,46254,84.36019,51.184834,?,?,?,?
KC1,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.330037,0.163944,0.396457,62.399418,109.145874,132.009574,2540.45695,-2408.447376,0.625638,12.04008,-11.414443,29.667518,0.140604,4773.009481,0.91573,163,0.606061,20,0.393939,13,0.08427,15,0.89071,0.91573,0.903047,0.739019,0.910923,0.834123,0.524453,0.475547,0.165877,0.824018,0.834123,0.828474,0.738886,0.829632,0.664638,0.834123,0.008,0.001,0.01,0,6594,392089,46254,86.255924,52.132701,?,?,?,?
KC1,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,174,36,0,82.857143,17.142857,0,0.238824,0.173863,0.410684,66.801106,114.26923,129.320115,1426.376932,-1297.056817,0.61581,6.792271,-6.176461,21.479042,0.102281,3449.581337,0.926966,165,0.71875,23,0.28125,9,0.073034,13,0.87766,0.926966,0.901639,0.769224,0.951223,0.828571,0.620355,0.379645,0.171429,0.806259,0.828571,0.81504,0.769117,0.86381,0.617486,0.828571,0.008,0.002,0.01,0,6594,392294,46049,83.809524,51.190476,?,?,?,?
KC1,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.329551,0.164237,0.394035,63.210062,109.848295,129.564078,2148.577236,-2019.013159,0.614048,10.182831,-9.568783,27.516686,0.130411,4417.823794,0.910615,163,0.59375,19,0.40625,13,0.089385,16,0.895604,0.910615,0.903047,0.811278,0.953196,0.834123,0.517259,0.482741,0.165877,0.827763,0.834123,0.830734,0.811569,0.873798,0.664638,0.834123,0.008,0.002,0.01,0,6594,392089,46254,85.781991,52.132701,?,?,?,?
KC1,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,172,39,0,81.516588,18.483412,0,0.272349,0.183905,0.42615,70.779399,118.801283,129.564078,2656.500996,-2526.936918,0.614048,12.590052,-11.976004,16.281664,0.077164,2614.032889,0.893855,160,0.625,20,0.375,12,0.106145,19,0.888889,0.893855,0.891365,0.779679,0.954863,0.815166,0.546311,0.453689,0.184834,0.812788,0.815166,0.813956,0.780023,0.862363,0.636159,0.815166,0.008,0.001,0.01,0,6594,392089,46254,82.464455,50.7109,?,?,?,?
KC1,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,169,42,0,80.094787,19.905213,0,0.245787,0.204086,0.44443,78.546715,123.897319,129.564078,2752.240293,-2622.676215,0.614048,13.043793,-12.429745,4.180977,0.019815,671.258916,0.877095,157,0.625,20,0.375,12,0.122905,22,0.887006,0.877095,0.882022,0.768855,0.941611,0.800948,0.548853,0.451147,0.199052,0.80601,0.800948,0.803405,0.768616,0.850425,0.622829,0.800948,0.008,0.002,0.01,0,6594,392089,46254,81.042654,52.132701,?,?,?,?
KC1,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.409672,0.131134,0.35356,49.911247,97.33608,132.009574,1448.114604,-1316.10503,0.625638,6.863102,-6.237465,51.250581,0.242894,8245.364807,0.955056,170,0.606061,20,0.393939,13,0.044944,8,0.894737,0.955056,0.923913,0.827545,0.954462,0.867299,0.518303,0.481697,0.132701,0.85162,0.867299,0.854718,0.827439,0.886873,0.702697,0.867299,0.009,0.001,0.01,0,6594,392089,46254,88.625592,51.895735,?,?,?,?
KC1,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.389343,0.160675,0.390667,61.155182,107.551917,132.009574,1900.836003,-1768.826429,0.625638,9.008701,-8.383064,31.034268,0.147082,4992.896766,0.904494,161,0.515152,17,0.484848,16,0.095506,17,0.904494,0.904494,0.904494,0.810861,0.956384,0.838863,0.44952,0.55048,0.161137,0.838863,0.838863,0.838863,0.810968,0.878724,0.694671,0.838863,0.008,0.003,0,0.01,6594,392089,46254,86.255924,52.132701,?,?,?,?
KC1,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,172,39,0,81.516588,18.483412,0,0.290787,0.186905,0.428686,71.138447,118.018617,132.009574,1172.128845,-1040.11927,0.625638,5.555113,-4.929475,15.916659,0.075434,2560.725323,0.893258,159,0.606061,20,0.393939,13,0.106742,19,0.888268,0.893258,0.890756,0.831716,0.96012,0.815166,0.527968,0.472032,0.184834,0.812881,0.815166,0.814003,0.83161,0.886115,0.645378,0.815166,0.008,0.002,0.01,0,6594,392089,46254,81.990521,50.947867,?,?,?,?
KC1,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,170,41,0,80.56872,19.43128,0,0.122884,0.197954,0.44003,75.343885,121.141503,132.009574,2330.574409,-2198.564835,0.625638,11.045376,-10.419739,8.285537,0.039268,1333.004881,0.921348,164,0.818182,27,0.181818,6,0.078652,14,0.858639,0.921348,0.888889,0.734338,0.922918,0.805687,0.702521,0.297479,0.194313,0.771269,0.805687,0.785279,0.734258,0.831404,0.557652,0.805687,0.008,0.002,0.01,0.01,6594,392089,46254,81.042654,50.947867,?,?,?,?
KC1,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,174,37,0,82.464455,17.535545,0,0.291754,0.175053,0.41698,66.627479,114.795869,132.009574,2610.195106,-2478.185532,0.625638,12.370593,-11.744955,23.531773,0.111525,3785.870239,0.910112,162,0.636364,21,0.363636,12,0.089888,16,0.885246,0.910112,0.897507,0.759619,0.941669,0.824645,0.550896,0.449104,0.175355,0.813823,0.824645,0.818672,0.759672,0.850407,0.645475,0.824645,0.008,0.001,0.01,0,6594,392089,46254,82.938389,50.236967,?,?,?,?
KC1,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.224122,0.188296,0.428696,71.668037,118.021242,132.009574,769.523095,-637.513521,0.625638,3.647029,-3.021391,15.128264,0.071698,2433.88563,0.904494,161,0.69697,23,0.30303,10,0.095506,17,0.875,0.904494,0.889503,0.771365,0.950499,0.810427,0.602902,0.397098,0.189573,0.796077,0.810427,0.802519,0.771365,0.874616,0.611418,0.810427,0.008,0.002,0.01,0,6594,392089,46254,82.464455,51.658768,?,?,?,?
KC1,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1899,210,177,33,0,84.285714,15.714286,0,0.383781,0.155828,0.389066,59.871765,108.254061,129.320115,2332.412961,-2203.092846,0.61581,11.106728,-10.490918,33.747722,0.160703,5419.958273,0.910112,162,0.53125,17,0.46875,15,0.089888,16,0.905028,0.910112,0.907563,0.801352,0.93792,0.842857,0.463995,0.536005,0.157143,0.840852,0.842857,0.84183,0.801365,0.853412,0.691877,0.842857,0.008,0.002,0.01,0,6594,392294,46049,85.714286,51.190476,?,?,?,?
KC1,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20120502.1903,1898,211,171,40,0,81.042654,18.957346,0,0.243863,0.188032,0.426957,72.368035,119.026268,129.564078,3744.001805,-3614.437728,0.614048,17.744084,-17.130037,13.5046,0.064003,2168.17322,0.893855,160,0.65625,21,0.34375,11,0.106145,19,0.883978,0.893855,0.888889,0.798708,0.951314,0.810427,0.572822,0.427178,0.189573,0.805523,0.810427,0.807895,0.798801,0.863024,0.621864,0.810427,0.008,0.002,0.01,0,6594,392089,46254,83.412322,51.895735,?,?,?,?
